match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision,team_1_avg_runs,team_2_avg_runs,team_1_won_toss,team_1_batted_first,venue_encoded,team_1_won
446965,England,Australia,299,278,England,Adelaide Oval,England,bat,241.78454332552693,246.49891540130153,1,1,1,1
446966,Australia,England,249,198,Australia,"Brisbane Cricket Ground, Woolloongabba",Australia,bat,246.49891540130153,241.78454332552693,1,1,36,1
446967,England,Australia,333,334,Australia,Sydney Cricket Ground,England,bat,241.78454332552693,246.49891540130153,1,1,260,0
446968,Australia,England,279,222,Australia,Western Australia Cricket Association Ground,Australia,bat,246.49891540130153,241.78454332552693,1,1,296,1
450107,Ireland,Bangladesh,189,191,Bangladesh,"Civil Service Cricket Club, Stormont",Ireland,bat,217.432,214.4063492063492,1,1,56,0
450379,Canada,Ireland,154,155,Ireland,VRA Ground,Canada,bat,192.63934426229508,217.432,1,1,283,0
452146,India,Zimbabwe,285,289,Zimbabwe,Queens Sports Club,India,bat,247.694,204.35055350553506,1,1,200,0
452147,Sri Lanka,India,242,243,India,Queens Sports Club,India,field,229.3519313304721,247.694,0,1,200,0
452148,Zimbabwe,Sri Lanka,118,119,Sri Lanka,Queens Sports Club,Sri Lanka,field,204.35055350553506,229.3519313304721,0,1,200,0
452149,India,Zimbabwe,194,197,Zimbabwe,Harare Sports Club,Zimbabwe,field,247.694,204.35055350553506,0,1,102,0
452150,India,Sri Lanka,268,270,Sri Lanka,Harare Sports Club,Sri Lanka,field,247.694,229.3519313304721,0,1,102,0
452151,Sri Lanka,Zimbabwe,236,240,Zimbabwe,Harare Sports Club,Zimbabwe,field,229.3519313304721,204.35055350553506,0,1,102,0
452152,Zimbabwe,Sri Lanka,199,203,Sri Lanka,Harare Sports Club,Sri Lanka,field,204.35055350553506,229.3519313304721,0,1,102,0
455231,Sri Lanka,Pakistan,242,226,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat,229.3519313304721,237.21428571428572,1,1,209,1
455232,Bangladesh,India,167,168,India,Rangiri Dambulla International Stadium,Bangladesh,bat,214.4063492063492,247.694,1,1,209,0
455233,Sri Lanka,Bangladesh,312,186,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat,229.3519313304721,214.4063492063492,1,1,209,1
455234,Pakistan,India,267,271,India,Rangiri Dambulla International Stadium,Pakistan,bat,237.21428571428572,247.694,1,1,209,0
455235,Pakistan,Bangladesh,385,246,Pakistan,Rangiri Dambulla International Stadium,Pakistan,bat,237.21428571428572,214.4063492063492,1,1,209,1
455236,India,Sri Lanka,209,211,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,field,247.694,229.3519313304721,0,1,209,0
455237,India,Sri Lanka,268,187,India,Rangiri Dambulla International Stadium,India,bat,247.694,229.3519313304721,1,1,209,1
456662,New Zealand,India,288,88,New Zealand,Rangiri Dambulla International Stadium,New Zealand,bat,234.99731903485255,247.694,1,1,209,1
456663,Sri Lanka,India,170,171,India,Rangiri Dambulla International Stadium,Sri Lanka,bat,229.3519313304721,247.694,1,1,209,0
456664,New Zealand,Sri Lanka,192,195,Sri Lanka,Rangiri Dambulla International Stadium,New Zealand,bat,234.99731903485255,229.3519313304721,1,1,209,0
456665,India,New Zealand,223,118,India,Rangiri Dambulla International Stadium,India,bat,247.694,234.99731903485255,1,1,209,1
456666,India,Sri Lanka,103,104,Sri Lanka,Rangiri Dambulla International Stadium,India,bat,247.694,229.3519313304721,1,1,209,0
456668,Sri Lanka,India,299,225,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat,229.3519313304721,247.694,1,1,209,1
461566,Pakistan,South Africa,203,207,South Africa,Sheikh Zayed Stadium,Pakistan,bat,237.21428571428572,246.04545454545453,1,1,237,0
461567,South Africa,Pakistan,286,289,Pakistan,Sheikh Zayed Stadium,South Africa,bat,246.04545454545453,237.21428571428572,1,1,237,0
461568,South Africa,Pakistan,228,226,South Africa,Dubai International Cricket Stadium,Pakistan,field,246.04545454545453,237.21428571428572,0,1,75,1
461569,South Africa,Pakistan,274,275,Pakistan,Dubai International Cricket Stadium,South Africa,bat,246.04545454545453,237.21428571428572,1,1,75,0
461570,South Africa,Pakistan,317,260,South Africa,Dubai International Cricket Stadium,South Africa,bat,246.04545454545453,237.21428571428572,1,1,75,1
463143,South Africa,Zimbabwe,351,287,South Africa,OUTsurance Oval,South Africa,bat,246.04545454545453,204.35055350553506,1,1,184,1
463144,Zimbabwe,South Africa,268,273,South Africa,Senwes Park,Zimbabwe,bat,204.35055350553506,246.04545454545453,1,1,230,0
463145,South Africa,Zimbabwe,399,127,South Africa,Willowmoore Park,South Africa,bat,246.04545454545453,204.35055350553506,1,1,300,1
463150,South Africa,India,289,154,South Africa,Kingsmead,South Africa,bat,246.04545454545453,247.694,1,1,129,1
463151,India,South Africa,190,189,India,New Wanderers Stadium,India,bat,247.694,246.04545454545453,1,1,178,1
463152,South Africa,India,220,223,India,Newlands,South Africa,bat,246.04545454545453,247.694,1,1,180,0
463153,South Africa,India,265,142,South Africa,St George's Park,South Africa,bat,246.04545454545453,247.694,1,1,253,1
463154,South Africa,India,250,234,South Africa,SuperSport Park,India,field,246.04545454545453,247.694,0,1,258,1
464529,Australia,India,289,292,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,field,246.49891540130153,247.694,0,1,73,0
464720,Netherlands,Ireland,125,129,Ireland,Clontarf Cricket Club Ground,Netherlands,bat,202.0909090909091,217.432,1,1,58,0
464723,Ireland,Canada,175,163,Ireland,"Toronto Cricket, Skating and Curling Club",Ireland,bat,217.432,192.63934426229508,1,1,274,1
464991,West Indies,Sri Lanka,203,199,West Indies,Sinhalese Sports Club Ground,Sri Lanka,field,219.19893899204243,229.3519313304721,0,1,243,1
464992,Sri Lanka,West Indies,277,251,Sri Lanka,Sinhalese Sports Club Ground,West Indies,field,229.3519313304721,219.19893899204243,0,1,243,1
467883,India,New Zealand,276,236,India,Nehru Stadium,New Zealand,field,247.694,234.99731903485255,0,1,175,1
467884,New Zealand,India,258,259,India,Sawai Mansingh Stadium,India,field,234.99731903485255,247.694,0,1,222,0
467885,New Zealand,India,224,229,India,Reliance Stadium,India,field,234.99731903485255,247.694,0,1,211,0
467886,New Zealand,India,315,321,India,M Chinnaswamy Stadium,India,field,234.99731903485255,247.694,0,1,135,0
467887,New Zealand,India,103,107,India,"MA Chidambaram Stadium, Chepauk",New Zealand,bat,234.99731903485255,247.694,1,1,140,0
473923,Pakistan,New Zealand,124,125,New Zealand,Westpac Stadium,Pakistan,bat,237.21428571428572,234.99731903485255,1,1,298,0
473925,Pakistan,New Zealand,293,250,Pakistan,AMI Stadium,New Zealand,field,237.21428571428572,234.99731903485255,0,1,0,1
473926,New Zealand,Pakistan,262,264,Pakistan,McLean Park,New Zealand,bat,234.99731903485255,237.21428571428572,1,1,158,0
473927,Pakistan,New Zealand,268,227,Pakistan,Seddon Park,New Zealand,field,237.21428571428572,234.99731903485255,0,1,226,1
473928,New Zealand,Pakistan,311,254,New Zealand,Eden Park,Pakistan,field,234.99731903485255,237.21428571428572,0,1,79,1
474467,England,Sri Lanka,229,121,England,Kennington Oval,Sri Lanka,field,241.78454332552693,229.3519313304721,0,1,123,1
474468,Sri Lanka,England,309,240,Sri Lanka,Headingley,England,field,229.3519313304721,241.78454332552693,0,1,104,1
474469,England,Sri Lanka,246,249,Sri Lanka,Lord's,England,bat,241.78454332552693,229.3519313304721,1,1,133,0
474470,Sri Lanka,England,174,171,Sri Lanka,Trent Bridge,England,field,229.3519313304721,241.78454332552693,0,1,275,1
474471,England,Sri Lanka,268,252,England,Old Trafford,England,bat,241.78454332552693,229.3519313304721,1,1,186,1
474477,India,England,274,27,India,Riverside Ground,England,field,247.694,241.78454332552693,0,1,212,1
474478,India,England,187,188,England,The Rose Bowl,England,field,247.694,241.78454332552693,0,1,264,0
474479,India,England,234,218,India,Kennington Oval,England,field,247.694,241.78454332552693,0,1,123,1
474480,India,England,280,270,India,Lord's,England,field,247.694,241.78454332552693,0,1,133,1
474481,India,England,304,241,India,Sophia Gardens,England,field,247.694,241.78454332552693,0,1,248,1
476596,Bangladesh,New Zealand,228,200,Bangladesh,Shere Bangla National Stadium,Bangladesh,bat,214.4063492063492,234.99731903485255,1,1,240,1
476598,New Zealand,Bangladesh,173,177,Bangladesh,Shere Bangla National Stadium,Bangladesh,field,234.99731903485255,214.4063492063492,0,1,240,0
476599,Bangladesh,New Zealand,241,232,Bangladesh,Shere Bangla National Stadium,New Zealand,field,214.4063492063492,234.99731903485255,0,1,240,1
476600,Bangladesh,New Zealand,174,171,Bangladesh,Shere Bangla National Stadium,Bangladesh,bat,214.4063492063492,234.99731903485255,1,1,240,1
483126,England,Ireland,201,117,England,Clontarf Cricket Club Ground,Ireland,field,241.78454332552693,217.432,0,1,58,1
486520,Zimbabwe,Bangladesh,209,200,Zimbabwe,Shere Bangla National Stadium,Bangladesh,field,204.35055350553506,214.4063492063492,0,1,240,1
486522,Zimbabwe,Bangladesh,191,194,Bangladesh,Shere Bangla National Stadium,Bangladesh,field,204.35055350553506,214.4063492063492,0,1,240,0
486523,Bangladesh,Zimbabwe,246,181,Bangladesh,Shere Bangla National Stadium,Zimbabwe,field,214.4063492063492,204.35055350553506,0,1,240,1
486526,Zimbabwe,Bangladesh,188,189,Bangladesh,Zahur Ahmed Chowdhury Stadium,Zimbabwe,bat,204.35055350553506,214.4063492063492,1,1,303,0
489213,West Indies,Pakistan,221,222,Pakistan,"Beausejour Stadium, Gros Islet",West Indies,bat,219.19893899204243,237.21428571428572,1,1,24,0
489214,West Indies,Pakistan,220,223,Pakistan,"Beausejour Stadium, Gros Islet",Pakistan,field,219.19893899204243,237.21428571428572,0,1,24,0
489215,West Indies,Pakistan,171,177,Pakistan,"Kensington Oval, Bridgetown",Pakistan,field,219.19893899204243,237.21428571428572,0,1,126,0
489216,Pakistan,West Indies,248,154,Pakistan,"Kensington Oval, Bridgetown",West Indies,field,237.21428571428572,219.19893899204243,0,1,126,1
489217,Pakistan,West Indies,139,140,West Indies,Providence Stadium,Pakistan,bat,237.21428571428572,219.19893899204243,1,1,191,0
489221,West Indies,India,214,217,India,"Queen's Park Oval, Port of Spain",West Indies,bat,219.19893899204243,247.694,1,1,197,0
489222,West Indies,India,240,183,West Indies,"Queen's Park Oval, Port of Spain",India,field,219.19893899204243,247.694,0,1,197,1
489223,West Indies,India,225,228,India,"Sir Vivian Richards Stadium, North Sound",India,field,219.19893899204243,247.694,0,1,245,0
489224,West Indies,India,249,146,West Indies,"Sir Vivian Richards Stadium, North Sound",India,field,219.19893899204243,247.694,0,1,245,1
489225,India,West Indies,251,255,West Indies,"Sabina Park, Kingston",West Indies,field,247.694,219.19893899204243,0,1,216,0
503363,Australia,Bangladesh,270,210,Australia,Shere Bangla National Stadium,Bangladesh,field,246.49891540130153,214.4063492063492,0,1,240,1
503364,Bangladesh,Australia,229,232,Australia,Shere Bangla National Stadium,Bangladesh,bat,214.4063492063492,246.49891540130153,1,1,240,0
503365,Australia,Bangladesh,361,295,Australia,Shere Bangla National Stadium,Australia,bat,246.49891540130153,214.4063492063492,1,1,240,1
504779,Netherlands,Scotland,180,162,Netherlands,Mannofield Park,Scotland,field,202.0909090909091,216.5981308411215,0,1,150,1
514025,Australia,South Africa,183,129,Australia,SuperSport Park,South Africa,field,246.49891540130153,246.04545454545453,0,1,258,1
514026,South Africa,Australia,303,223,South Africa,St George's Park,South Africa,bat,246.04545454545453,246.49891540130153,1,1,253,1
514027,South Africa,Australia,222,227,Australia,Kingsmead,South Africa,bat,246.04545454545453,246.49891540130153,1,1,129,0
514035,South Africa,Sri Lanka,301,43,South Africa,Boland Park,South Africa,bat,246.04545454545453,229.3519313304721,1,1,30,1
514036,Sri Lanka,South Africa,236,237,South Africa,Buffalo Park,South Africa,field,229.3519313304721,246.04545454545453,0,1,38,0
514037,Sri Lanka,South Africa,266,179,Sri Lanka,Chevrolet Park,Sri Lanka,bat,229.3519313304721,246.04545454545453,1,1,52,1
514038,South Africa,Sri Lanka,299,304,Sri Lanka,De Beers Diamond Oval,South Africa,bat,246.04545454545453,229.3519313304721,1,1,68,0
514039,South Africa,Sri Lanka,312,314,Sri Lanka,New Wanderers Stadium,Sri Lanka,field,246.04545454545453,229.3519313304721,0,1,178,0
516206,Sri Lanka,Australia,191,192,Australia,Pallekele International Cricket Stadium,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,189,0
516207,Sri Lanka,Australia,208,211,Australia,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,146,0
516208,Sri Lanka,Australia,286,208,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Australia,field,229.3519313304721,246.49891540130153,0,1,146,1
516209,Sri Lanka,Australia,132,133,Australia,R Premadasa Stadium,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,203,0
516210,Australia,Sri Lanka,211,213,Sri Lanka,R Premadasa Stadium,Sri Lanka,field,246.49891540130153,229.3519313304721,0,1,203,0
518956,Australia,India,216,151,Australia,Melbourne Cricket Ground,India,field,246.49891540130153,247.694,0,1,160,1
518957,Sri Lanka,India,233,234,India,Western Australia Cricket Association Ground,Sri Lanka,bat,229.3519313304721,247.694,1,1,296,0
518958,Australia,Sri Lanka,231,226,Australia,Western Australia Cricket Association Ground,Sri Lanka,field,246.49891540130153,229.3519313304721,0,1,296,1
518959,Australia,India,269,270,India,Adelaide Oval,Australia,bat,246.49891540130153,247.694,1,1,1,0
518960,Sri Lanka,India,236,236,India,Adelaide Oval,Sri Lanka,bat,229.3519313304721,247.694,1,1,1,0
518961,Australia,Sri Lanka,158,152,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,229.3519313304721,1,1,260,1
518962,Australia,India,288,178,Australia,"Brisbane Cricket Ground, Woolloongabba",Australia,bat,246.49891540130153,247.694,1,1,36,1
518963,Sri Lanka,India,289,238,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",Sri Lanka,bat,229.3519313304721,247.694,1,1,36,1
518964,Australia,Sri Lanka,280,283,Sri Lanka,Bellerive Oval,Australia,bat,246.49891540130153,229.3519313304721,1,1,25,0
518965,Australia,India,252,165,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,247.694,1,1,260,1
518966,Sri Lanka,India,320,321,India,Bellerive Oval,India,field,229.3519313304721,247.694,0,1,25,0
518967,Sri Lanka,Australia,238,229,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,160,1
518968,Australia,Sri Lanka,321,306,Australia,"Brisbane Cricket Ground, Woolloongabba",Australia,bat,246.49891540130153,229.3519313304721,1,1,36,1
518969,Australia,Sri Lanka,271,274,Sri Lanka,Adelaide Oval,Australia,bat,246.49891540130153,229.3519313304721,1,1,1,0
518970,Australia,Sri Lanka,231,215,Australia,Adelaide Oval,Sri Lanka,field,246.49891540130153,229.3519313304721,0,1,1,1
520592,New Zealand,Zimbabwe,248,158,New Zealand,University Oval,Zimbabwe,field,234.99731903485255,204.35055350553506,0,1,280,1
520593,New Zealand,Zimbabwe,372,231,New Zealand,Cobham Oval (New),Zimbabwe,field,234.99731903485255,204.35055350553506,0,1,60,1
520594,New Zealand,Zimbabwe,373,171,New Zealand,McLean Park,New Zealand,bat,234.99731903485255,204.35055350553506,1,1,158,1
520600,New Zealand,South Africa,253,254,South Africa,Westpac Stadium,New Zealand,bat,234.99731903485255,246.04545454545453,1,1,298,0
520601,New Zealand,South Africa,230,231,South Africa,McLean Park,South Africa,field,234.99731903485255,246.04545454545453,0,1,158,0
520602,New Zealand,South Africa,206,208,South Africa,Eden Park,South Africa,field,234.99731903485255,246.04545454545453,0,1,79,0
521218,India,England,300,174,India,"Rajiv Gandhi International Stadium, Uppal",India,bat,247.694,241.78454332552693,1,1,207,1
521219,England,India,237,238,India,Feroz Shah Kotla,England,bat,241.78454332552693,247.694,1,1,83,0
521220,England,India,298,300,India,"Punjab Cricket Association Stadium, Mohali",England,bat,241.78454332552693,247.694,1,1,195,0
521221,England,India,220,223,India,Wankhede Stadium,England,bat,241.78454332552693,247.694,1,1,292,0
521222,India,England,271,176,India,Eden Gardens,England,field,247.694,241.78454332552693,0,1,77,1
522246,Bangladesh,Zimbabwe,184,186,Zimbabwe,Harare Sports Club,Zimbabwe,field,214.4063492063492,204.35055350553506,0,1,102,0
522247,Bangladesh,Zimbabwe,188,191,Zimbabwe,Harare Sports Club,Zimbabwe,field,214.4063492063492,204.35055350553506,0,1,102,0
522248,Zimbabwe,Bangladesh,250,245,Zimbabwe,Harare Sports Club,Bangladesh,field,204.35055350553506,214.4063492063492,0,1,102,1
522249,Zimbabwe,Bangladesh,199,203,Bangladesh,Queens Sports Club,Bangladesh,field,204.35055350553506,214.4063492063492,0,1,200,0
522250,Bangladesh,Zimbabwe,253,160,Bangladesh,Queens Sports Club,Zimbabwe,field,214.4063492063492,204.35055350553506,0,1,200,1
523732,Pakistan,Zimbabwe,247,242,Pakistan,Queens Sports Club,Pakistan,bat,237.21428571428572,204.35055350553506,1,1,200,1
523733,Zimbabwe,Pakistan,225,228,Pakistan,Harare Sports Club,Zimbabwe,bat,204.35055350553506,237.21428571428572,1,1,102,0
523734,Pakistan,Zimbabwe,270,242,Pakistan,Harare Sports Club,Zimbabwe,field,237.21428571428572,204.35055350553506,0,1,102,1
523804,Ireland,Canada,328,195,Ireland,Clontarf Cricket Club Ground,Canada,field,217.432,192.63934426229508,0,1,58,1
523805,Ireland,Canada,249,193,Ireland,Clontarf Cricket Club Ground,Ireland,bat,217.432,192.63934426229508,1,1,58,1
527014,Zimbabwe,New Zealand,231,232,New Zealand,Harare Sports Club,Zimbabwe,bat,204.35055350553506,234.99731903485255,1,1,102,0
527015,Zimbabwe,New Zealand,259,261,New Zealand,Harare Sports Club,New Zealand,field,204.35055350553506,234.99731903485255,0,1,102,0
527016,New Zealand,Zimbabwe,328,329,Zimbabwe,Queens Sports Club,New Zealand,bat,234.99731903485255,204.35055350553506,1,1,200,0
530427,Sri Lanka,Pakistan,131,132,Pakistan,Dubai International Cricket Stadium,Sri Lanka,bat,229.3519313304721,237.21428571428572,1,1,75,0
530428,Sri Lanka,Pakistan,235,210,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,bat,229.3519313304721,237.21428571428572,1,1,75,1
530429,Pakistan,Sri Lanka,257,236,Pakistan,Dubai International Cricket Stadium,Pakistan,bat,237.21428571428572,229.3519313304721,1,1,75,1
530430,Pakistan,Sri Lanka,200,174,Pakistan,Sharjah Cricket Stadium,Pakistan,bat,237.21428571428572,229.3519313304721,1,1,235,1
