match_id,innings,batting_team,total_runs,wickets,ball_faced
1144517,2,South Africa,206,1,233
1144519,1,Australia,243,9,303
1144519,2,New Zealand,157,10,270
1144520,1,England,337,7,304
1144520,2,India,306,5,306
1144521,1,Sri Lanka,338,6,310
1144521,2,West Indies,315,9,317
1144522,1,India,314,9,307
1144522,2,Bangladesh,286,10,298
1144523,1,England,305,8,307
1144523,2,New Zealand,186,10,276
1144525,1,Pakistan,315,9,308
1144525,2,Bangladesh,221,10,271
1144526,1,Sri Lanka,264,7,308
1144526,2,India,265,3,266
1144527,1,South Africa,325,6,309
1144527,2,Australia,315,10,302
1144528,1,New Zealand,239,8,309
1144528,2,India,221,10,310
1144529,1,Australia,223,10,304
1144529,2,England,226,2,201
1144530,1,New Zealand,241,8,314
1144530,2,England,241,10,308
1144986,1,Australia,152,10,232
1144986,2,South Africa,153,4,179
1144987,1,Australia,231,10,293
1144987,2,South Africa,224,9,311
1144988,1,South Africa,320,5,306
1144988,2,Australia,280,9,308
1144997,1,Australia,288,5,308
1144997,2,India,254,9,307
1144998,1,Australia,298,9,306
1144998,2,India,299,4,302
1144999,1,Australia,230,10,300
1144999,2,India,234,3,303
1146720,1,Bangladesh,279,4,308
1146720,2,West Indies,231,9,304
1146721,1,West Indies,271,10,300
1146721,2,Bangladesh,268,6,307
1146722,1,Bangladesh,301,6,312
1146722,2,West Indies,283,6,307
1152841,1,Pakistan,80,2,117
1152842,1,England,373,3,310
1152842,2,Pakistan,361,7,309
1152843,1,Pakistan,358,9,309
1152843,2,England,359,4,278
1152844,1,Pakistan,340,7,307
1152844,2,England,341,7,305
1152845,1,England,351,9,306
1152845,2,Pakistan,297,10,284
1153243,1,Bangladesh,261,10,304
1153243,2,Sri Lanka,124,10,212
1153244,1,Hong Kong,116,10,227
1153244,2,Pakistan,120,2,146
1153246,1,India,285,7,303
1153246,2,Hong Kong,259,8,309
1153247,1,Pakistan,162,10,260
1153247,2,India,164,2,178
1153249,1,Bangladesh,173,10,297
1153249,2,India,174,3,221
1153251,1,Pakistan,237,7,303
1153251,2,India,238,1,238
1153254,1,Bangladesh,239,10,294
1153254,2,Pakistan,202,9,306
1153255,1,Bangladesh,222,10,296
1153255,2,India,223,7,305
1153314,1,West Indies,195,9,302
1153314,2,Bangladesh,196,5,226
1153315,1,Bangladesh,255,7,313
1153315,2,West Indies,256,6,304
1153316,1,West Indies,198,9,305
1153316,2,Bangladesh,202,2,233
1153635,1,Bangladesh,271,8,313
1153635,2,Zimbabwe,243,9,308
1153636,1,Zimbabwe,246,7,301
1153636,2,Bangladesh,250,3,276
1153637,1,Zimbabwe,286,5,302
1153637,2,Bangladesh,288,3,267
1153691,1,New Zealand,157,10,230
1153691,2,India,156,2,216
1153692,1,India,324,4,310
1153692,2,New Zealand,234,10,244
1153693,1,New Zealand,243,10,302
1153693,2,India,245,3,266
1153694,1,India,92,10,191
1153694,2,New Zealand,93,2,89
1153695,1,India,252,10,302
1153695,2,New Zealand,217,10,268
1153840,1,New Zealand,371,7,309
1153840,2,Sri Lanka,326,10,306
1153841,1,New Zealand,319,7,303
1153841,2,Sri Lanka,298,10,291
1153842,1,New Zealand,364,4,307
1153842,2,Sri Lanka,249,10,257
1153844,1,Bangladesh,232,10,306
1153844,2,New Zealand,233,2,271
1153845,1,Bangladesh,226,10,311
1153845,2,New Zealand,229,2,223
1153846,1,New Zealand,330,6,307
1153846,2,Bangladesh,242,10,298
1154649,1,United Arab Emirates,254,9,309
1154649,2,Nepal,176,10,302
1157378,1,New Zealand,266,9,303
1157378,2,Pakistan,219,10,296
1157379,1,New Zealand,209,9,306
1157379,2,Pakistan,212,5,252
1157380,1,Pakistan,279,8,307
1157380,2,New Zealand,35,1,43
1157754,1,West Indies,322,8,307
1157754,2,India,326,2,259
1157755,1,India,321,6,305
1157755,2,West Indies,321,7,301
1157756,1,West Indies,283,9,305
1157756,2,India,240,10,291
1157757,1,India,377,5,308
1157757,2,West Indies,153,10,220
1157758,1,West Indies,104,10,198
1157758,2,India,105,1,91
1158066,1,West Indies,360,8,314
1158066,2,England,364,4,305
1158067,1,West Indies,289,6,316
1158067,2,England,263,10,295
1158069,1,England,418,6,309
1158069,2,West Indies,389,10,301
1158070,1,England,113,10,179
1158070,2,West Indies,115,3,79
1161014,1,Ireland,198,10,266
1161014,2,England,199,6,261
1168242,1,Australia,236,7,305
1168242,2,India,240,4,294
1168243,1,India,250,10,294
1168243,2,Australia,242,10,307
1168244,1,Australia,313,5,304
1168244,2,India,281,10,294
1168245,1,India,358,9,305
1168245,2,Australia,359,6,292
1168246,1,Australia,272,9,303
1168246,2,India,237,10,304
1168508,1,West Indies,381,3,316
1168508,2,Ireland,185,10,216
1168509,1,West Indies,261,9,305
1168509,2,Bangladesh,264,2,282
1168511,1,Ireland,327,5,306
1168511,2,West Indies,331,5,296
1168512,1,West Indies,247,9,303
1168512,2,Bangladesh,248,5,290
1168513,1,Ireland,292,8,306
1168513,2,Bangladesh,294,5,268
1168514,1,West Indies,152,1,148
1168514,2,Bangladesh,213,5,142
1168517,1,Zimbabwe,254,9,306
1168517,2,Ireland,258,6,297
1168518,1,Ireland,242,9,304
1168518,2,Zimbabwe,237,9,304
1168519,1,Zimbabwe,190,10,286
1168519,2,Ireland,191,4,249
1169332,1,Sri Lanka,322,8,309
1169332,2,Scotland,199,10,204
1170454,1,Nepal,113,10,210
1170454,2,United Arab Emirates,116,7,199
1170455,1,Nepal,242,9,312
1170455,2,United Arab Emirates,97,10,120
1170456,1,United Arab Emirates,254,6,307
1170456,2,Nepal,255,6,272
1174238,1,Pakistan,280,5,305
1174238,2,Australia,281,2,300
1174239,1,Pakistan,284,7,303
1174239,2,Australia,285,2,291
1174240,1,Australia,266,6,302
1174240,2,Pakistan,186,10,275
1174241,1,Australia,277,7,304
1174241,2,Pakistan,271,8,303
1174242,1,Australia,327,7,311
1174242,2,Pakistan,307,7,306
1174844,1,United States of America,164,10,271
1174844,2,Papua New Guinea,165,5,201
1174845,1,Namibia,226,7,303
1174845,2,Oman,81,10,178
1179272,1,United Arab Emirates,110,10,279
1179272,2,Zimbabwe,111,3,140
1179273,1,United Arab Emirates,169,9,220
1179273,2,Zimbabwe,185,4,199
1179275,1,United Arab Emirates,175,10,293
1179275,2,Zimbabwe,129,7,150
1183537,1,Australia,258,7,302
1183537,2,New Zealand,187,10,250
1185310,1,England,258,8,309
1185310,2,South Africa,259,3,287
1185311,1,South Africa,71,2,70
1185312,1,South Africa,256,7,308
1185312,2,England,257,8,272
1185319,1,South Africa,291,7,305
1185319,2,Australia,217,10,275
1185320,1,Australia,271,10,304
1185320,2,South Africa,274,4,300
1185321,1,Australia,254,7,305
1185321,2,South Africa,258,4,274
1187021,1,India,287,8,314
1187021,2,West Indies,291,2,291
1187022,1,India,387,5,314
1187022,2,West Indies,280,10,269
1187023,1,West Indies,315,5,303
1187023,2,India,316,6,298
1187027,1,India,255,10,303
1187027,2,Australia,258,0,235
1187028,1,India,340,6,305
1187028,2,Australia,304,10,301
1187029,1,Australia,286,9,309
1187029,2,India,289,3,289
1187682,1,India,347,4,316
1187682,2,New Zealand,348,6,309
1187683,1,New Zealand,273,8,306
1187683,2,India,251,10,299
1187684,1,India,296,7,306
1187684,2,New Zealand,300,5,291
1188377,1,Zimbabwe,205,8,291
1188377,2,Netherlands,208,3,265
1188378,1,Zimbabwe,290,6,310
1188378,2,Netherlands,291,7,306
1188624,1,West Indies,54,1,80
1188625,1,India,279,7,311
1188625,2,West Indies,210,10,260
1188626,1,West Indies,240,7,217
1188626,2,India,256,4,202
1193504,1,Sri Lanka,314,8,312
1193504,2,Bangladesh,223,10,265
1193505,1,Bangladesh,238,8,309
1193505,2,Sri Lanka,242,3,277
1193506,1,Sri Lanka,294,8,304
1193506,2,Bangladesh,172,10,221
1196670,1,Papua New Guinea,229,8,309
1196670,2,Oman,234,6,305
1196671,1,Scotland,168,10,271
1196671,2,Oman,169,2,275
1196672,1,Papua New Guinea,205,9,310
1196672,2,Scotland,207,7,295
1196673,1,Scotland,223,7,304
1196673,2,Oman,138,10,232
1196674,1,Scotland,242,7,304
1196674,2,Papua New Guinea,204,9,305
1196675,1,Papua New Guinea,206,9,304
1196675,2,Oman,207,6,294
1198238,1,Australia,294,9,305
1198238,2,England,275,9,306
1198239,1,England,231,9,308
1198239,2,Australia,207,10,294
1198240,1,England,302,7,311
1198240,2,Australia,305,7,307
1198247,1,Ireland,172,10,272
1198247,2,England,174,4,170
1198248,1,Ireland,212,9,305
1198248,2,England,216,6,203
1198249,1,England,328,10,307
1198249,2,Ireland,329,3,308
1198487,1,Pakistan,305,7,303
1198487,2,Sri Lanka,238,10,286
1198488,1,Sri Lanka,297,9,310
1198488,2,Pakistan,299,5,292
1199225,1,United States of America,251,9,314
1199225,2,Papua New Guinea,159,6,141
1199226,1,Namibia,121,10,281
1199226,2,United States of America,122,5,193
1199227,1,United States of America,177,10,297
1199227,2,Papua New Guinea,115,10,232
1199229,1,Papua New Guinea,219,8,311
1199229,2,Namibia,222,6,295
1199230,1,Namibia,260,9,311
1199230,2,Papua New Guinea,233,10,290
1203673,1,Ireland,180,10,286
1203673,2,West Indies,184,5,204
1203674,1,Ireland,237,9,306
1203674,2,West Indies,242,9,307
1203675,1,Ireland,203,10,298
1203675,2,West Indies,199,5,219
1206059,1,United Arab Emirates,202,10,279
1206059,2,United States of America,206,7,274
1206060,1,United States of America,282,8,309
1206060,2,Scotland,247,10,291
1206062,1,United States of America,213,10,306
1206062,2,United Arab Emirates,115,10,200
1206063,1,United States of America,245,9,307
1206063,2,Scotland,246,6,305
1206064,1,Scotland,220,10,296
1206064,2,United Arab Emirates,224,3,274
1211169,1,United Arab Emirates,170,10,288
1211169,2,Oman,171,5,232
1211170,1,United Arab Emirates,222,9,317
1211170,2,Namibia,214,8,308
1211171,1,Namibia,324,7,305
1211171,2,Oman,272,10,277
1211173,1,Namibia,94,10,178
1211173,2,United Arab Emirates,95,2,120
1213871,1,West Indies,289,7,304
1213871,2,Sri Lanka,290,9,307
1213872,1,Sri Lanka,345,8,310
1213872,2,West Indies,184,10,240
1213873,1,Sri Lanka,307,10,307
1213873,2,West Indies,301,9,305
1214667,1,Bangladesh,321,7,305
1214667,2,Zimbabwe,152,10,238
1214668,1,Bangladesh,322,8,306
1214668,2,Zimbabwe,318,8,308
1214669,1,Bangladesh,322,3,265
1214669,2,Zimbabwe,218,10,231
1215122,1,Oman,197,9,303
1215122,2,Nepal,179,10,287
1215123,1,United States of America,213,10,303
1215123,2,Oman,214,4,301
1215124,1,Nepal,190,10,300
1215124,2,United States of America,155,10,269
1215125,1,Nepal,249,8,308
1215125,2,Oman,250,2,286
1215126,1,Oman,276,6,312
1215126,2,United States of America,184,10,239
1215127,1,United States of America,35,10,73
1215127,2,Nepal,36,2,32
1223955,1,Australia,374,6,312
1223955,2,India,308,8,314
1223956,1,Australia,389,4,305
1223956,2,India,338,9,310
1223957,1,India,302,5,306
1223957,2,Australia,289,10,308
1233461,1,Pakistan,281,8,312
1233461,2,Zimbabwe,255,10,305
1233462,1,Zimbabwe,206,10,275
1233462,2,Pakistan,208,4,216
1233463,1,Zimbabwe,278,6,309
1233463,2,Pakistan,278,9,306
1233976,1,Bangladesh,131,10,261
1233976,2,New Zealand,132,2,132
1233977,1,Bangladesh,271,6,313
1233977,2,New Zealand,275,5,298
1233978,1,New Zealand,318,6,305
1233978,2,Bangladesh,154,10,263
1239534,1,Sri Lanka,185,10,263
1239534,2,England,189,5,216
1239535,1,Sri Lanka,241,9,313
1239535,2,England,244,2,264
1239536,1,Sri Lanka,166,10,258
1239537,1,Pakistan,141,10,216
1239537,2,England,142,1,139
1239538,1,England,247,10,278
1239538,2,Pakistan,195,10,254
1239539,1,Pakistan,331,9,309
1239539,2,England,332,7,295
1243393,1,India,317,5,305
1243393,2,England,251,10,259
1243394,1,India,336,6,307
1243394,2,England,337,4,270
1243395,1,India,329,10,298
1243395,2,England,322,9,312
1244022,1,West Indies,122,10,195
1244022,2,Bangladesh,125,4,210
1244023,1,West Indies,148,10,268
1244023,2,Bangladesh,149,3,204
1244024,1,Bangladesh,297,6,317
1244024,2,West Indies,177,10,276
1244524,1,Ireland,269,5,306
1244524,2,United Arab Emirates,270,4,305
1244525,1,Ireland,228,6,309
1244525,2,United Arab Emirates,116,10,220
1251572,1,South Africa,273,6,312
1251572,2,Pakistan,274,7,308
1251573,1,South Africa,341,6,304
1251573,2,Pakistan,324,9,312
1251574,1,Pakistan,320,7,311
1251574,2,South Africa,292,10,302
1251950,1,Ireland,195,4,247
1251951,1,Ireland,290,5,303
1251951,2,South Africa,247,10,298
1251952,1,South Africa,346,4,303
1251952,2,Ireland,276,10,298
1251962,1,Netherlands,195,10,310
1251962,2,Ireland,194,9,320
1251963,1,Netherlands,157,10,304
1251963,2,Ireland,158,2,268
1251964,1,Ireland,163,10,304
1251964,2,Netherlands,166,6,281
1252069,1,Sri Lanka,232,10,302
1252069,2,West Indies,236,2,289
1252070,1,Sri Lanka,273,8,305
1252070,2,West Indies,274,5,302
1252071,1,Sri Lanka,274,6,305
1252071,2,West Indies,276,5,296
1260084,1,Netherlands,163,8,206
1260084,2,Scotland,149,8,203
1260085,1,Netherlands,171,10,296
1260085,2,Scotland,172,4,262
1262344,1,Bangladesh,257,6,310
1262344,2,Sri Lanka,224,10,292
1262346,1,Bangladesh,246,10,295
1262346,2,Sri Lanka,141,9,240
1262347,1,Sri Lanka,286,6,308
1262347,2,Bangladesh,189,10,260
1262755,1,Sri Lanka,262,9,313
1262755,2,India,263,3,233
1262756,1,Sri Lanka,275,9,311
1262756,2,India,277,7,308
1262757,1,India,225,10,264
1262757,2,Sri Lanka,227,7,246
1263161,1,Australia,252,9,299
1263161,2,West Indies,123,10,165
1263162,1,Australia,187,10,294
1263162,2,West Indies,191,6,237
1263163,1,West Indies,152,10,278
1263163,2,Australia,153,4,190
1267677,1,Bangladesh,276,9,313
1267677,2,Zimbabwe,121,9,177
1267678,1,Zimbabwe,240,9,307
1267678,2,Bangladesh,242,7,310
1267679,1,Zimbabwe,298,10,307
1267679,2,Bangladesh,302,5,301
1271627,1,Sri Lanka,300,9,310
1271627,2,South Africa,286,7,304
1271628,1,South Africa,283,6,290
1271628,2,Sri Lanka,197,10,227
1271629,1,Sri Lanka,203,9,312
1271629,2,South Africa,125,10,184
1272379,1,Zimbabwe,266,7,310
1272379,2,Ireland,228,10,300
1272380,1,Ireland,282,8,305
1272381,1,Zimbabwe,131,10,210
1272381,2,Ireland,118,3,137
1275249,1,United States of America,230,9,306
1275249,2,Nepal,231,5,296
1275250,1,Nepal,196,10,293
1275250,2,Oman,200,5,190
1275251,1,United States of America,178,10,274
1275251,2,Oman,179,6,300
1275253,1,Oman,121,10,227
1275253,2,Nepal,122,3,118
1275255,1,Papua New Guinea,197,10,297
1275255,2,Scotland,198,4,268
1275256,1,Oman,250,7,305
1275256,2,Papua New Guinea,140,10,256
1275257,1,Scotland,273,6,305
1275257,2,Oman,255,9,309
1275258,1,Papua New Guinea,226,8,310
1275258,2,Scotland,228,6,298
1275259,1,Papua New Guinea,150,10,265
1275259,2,Oman,151,7,218
1275260,1,Scotland,100,3,146
1276293,1,Papua New Guinea,158,10,271
1276293,2,United States of America,159,3,177
1276294,1,United States of America,271,9,309
1276294,2,Papua New Guinea,137,10,226
1276295,1,Papua New Guinea,134,10,203
1276295,2,Nepal,135,8,242
1276296,1,Nepal,233,10,312
1276296,2,Papua New Guinea,82,10,116
1276907,1,England,110,10,155
1276907,2,India,114,0,117
1276908,1,England,246,10,303
1276908,2,India,146,10,234
1276909,1,England,259,10,286
1276909,2,India,261,5,256
1276910,1,South Africa,333,5,307
1276910,2,England,271,10,289
1276911,1,England,201,10,173
1276911,2,South Africa,83,10,127
1276912,1,South Africa,159,2,170
1277073,1,South Africa,277,8,310
1277073,2,Netherlands,11,0,12
1277082,1,South Africa,296,4,312
1277082,2,India,265,8,311
1277083,1,India,287,6,311
1277083,2,South Africa,288,3,294
1277084,1,South Africa,287,10,311
1277084,2,India,283,10,305
1277085,1,West Indies,269,10,305
1277085,2,Ireland,245,11,304
1277086,1,West Indies,229,10,307
1277086,2,Ireland,168,5,202
1277087,1,West Indies,212,10,277
1277087,2,Ireland,214,8,287
1277097,1,Bangladesh,314,7,313
1277097,2,South Africa,276,10,301
1277098,1,Bangladesh,194,9,310
1277098,2,South Africa,195,3,228
1277099,1,South Africa,154,10,227
1277099,2,Bangladesh,156,1,162
1278676,1,West Indies,176,10,267
1278676,2,India,178,4,176
1278677,1,India,237,9,304
1278677,2,West Indies,193,10,283
1278678,1,India,265,10,319
1278678,2,West Indies,169,10,231
1281444,1,England,498,4,316
1281444,2,Netherlands,266,10,301
1281445,1,Netherlands,235,7,250
1281445,2,England,239,4,219
1281446,1,Netherlands,244,10,309
1281446,2,England,248,2,188
1288313,1,Australia,313,7,312
1288313,2,Pakistan,225,10,276
1288314,1,Australia,348,8,302
1288314,2,Pakistan,349,4,296
1288315,1,Australia,210,10,257
1288315,2,Pakistan,214,1,229
1288987,1,Netherlands,202,10,305
1288987,2,New Zealand,204,3,245
1288988,1,New Zealand,264,9,314
1288988,2,Netherlands,146,10,213
1288989,1,New Zealand,333,8,316
1288989,2,Netherlands,218,10,264
1290881,1,Namibia,228,10,305
1290881,2,Oman,188,10,288
1294969,1,Zimbabwe,296,9,308
1294969,2,Sri Lanka,300,5,301
1294970,1,Zimbabwe,302,8,304
1294970,2,Sri Lanka,280,9,304
1294971,1,Sri Lanka,254,9,304
1294971,2,Zimbabwe,70,10,152
1299586,1,Oman,307,9,304
1299586,2,United Arab Emirates,308,6,299
1299587,1,Oman,195,10,286
1299587,2,United Arab Emirates,196,6,275
1299588,1,Oman,214,10,302
1299588,2,United Arab Emirates,214,10,304
1302349,1,Netherlands,240,7,280
1302349,2,West Indies,249,3,263
1302350,1,Netherlands,214,10,300
1302350,2,West Indies,217,5,283
1302351,1,West Indies,308,5,320
1302351,2,Netherlands,288,10,312
1302616,1,Oman,225,7,311
1302616,2,United Arab Emirates,213,10,299
1302617,1,Namibia,226,10,307
1302617,2,Oman,116,10,256
1302618,1,Namibia,206,8,313
1302618,2,United Arab Emirates,207,7,296
1302619,1,Oman,221,7,304
1302619,2,United Arab Emirates,213,10,297
1302620,1,Namibia,275,8,307
1302620,2,Oman,276,3,282
1302621,1,United Arab Emirates,348,3,309
1302621,2,Namibia,305,9,308
1302622,1,Oman,265,5,310
1302622,2,Namibia,266,5,293
1302623,1,Papua New Guinea,176,8,304
1302623,2,United Arab Emirates,179,3,273
1302624,1,Papua New Guinea,204,8,303
1302624,2,Nepal,208,8,304
1302625,1,United Arab Emirates,168,10,285
1302625,2,Nepal,120,10,215
1302626,1,United Arab Emirates,147,10,310
1302626,2,Papua New Guinea,150,4,222
1302627,1,United Arab Emirates,202,9,302
1302627,2,Nepal,103,10,216
1302628,1,Papua New Guinea,173,8,303
1302628,2,Nepal,174,3,231
1303309,1,Ireland,300,9,307
1303309,2,New Zealand,305,9,309
1303310,1,Ireland,216,10,302
1303310,2,New Zealand,219,7,235
1303311,1,New Zealand,360,6,309
1303311,2,Ireland,359,9,308
1305496,1,Papua New Guinea,292,8,307
1305496,2,Nepal,286,8,306
1305497,1,Nepal,278,8,305
1305497,2,Papua New Guinea,283,7,300
1307296,1,Sri Lanka,300,7,306
1307296,2,Australia,282,8,259
1307297,1,Sri Lanka,220,9,289
1307297,2,Australia,189,10,229
1307298,1,Australia,291,6,305
1307298,2,Sri Lanka,292,5,293
1307299,1,Sri Lanka,258,10,300
1307299,2,Australia,254,10,304
1307300,1,Sri Lanka,160,10,262
1307300,2,Australia,164,6,245
1307479,1,Scotland,306,10,310
1307479,2,New Zealand,307,3,276
1308244,1,Scotland,284,3,308
1308244,2,Papua New Guinea,122,10,224
1308245,1,Scotland,215,10,308
1308245,2,Oman,211,10,298
1308246,1,Papua New Guinea,224,9,304
1308246,2,Oman,227,3,276
1308247,1,Scotland,287,5,308
1308247,2,Papua New Guinea,164,10,219
1308248,1,Oman,225,7,302
1308248,2,Scotland,226,8,303
1308249,1,Oman,277,8,316
1308249,2,Papua New Guinea,192,10,273
1311737,1,Pakistan,314,6,309
1311737,2,Netherlands,298,8,311
1311738,1,Netherlands,186,10,269
1311738,2,Pakistan,191,3,207
1311739,1,Pakistan,206,10,305
1311739,2,Netherlands,197,10,307
1312798,1,United States of America,310,5,314
1312798,2,Scotland,206,10,280
1312799,1,Scotland,300,7,307
1312799,2,United States of America,189,10,262
1312800,1,United Arab Emirates,215,9,307
1312800,2,Scotland,217,6,292
1312801,1,United Arab Emirates,203,7,306
1312801,2,United States of America,204,6,275
1312802,1,Scotland,171,10,304
1312802,2,United Arab Emirates,172,5,267
1312803,1,United States of America,198,10,282
1312803,2,United Arab Emirates,200,2,243
1312804,1,United States of America,323,8,307
1312804,2,Oman,209,10,262
1312805,1,Oman,211,8,303
1312805,2,Nepal,198,10,303
1312806,1,Nepal,274,10,306
1312806,2,United States of America,274,6,308
1312807,1,Oman,280,4,306
1312807,2,United States of America,267,9,304
1312808,1,Oman,163,10,287
1312808,2,Nepal,167,3,203
1312809,1,United States of America,245,7,305
1312809,2,Nepal,206,10,287
1315038,1,West Indies,305,8,305
1315038,2,Pakistan,306,5,308
1315039,1,Pakistan,275,8,306
1315039,2,West Indies,155,10,197
1315040,1,Pakistan,269,9,297
1315040,2,West Indies,216,10,230
1317152,1,West Indies,149,9,251
1317152,2,Bangladesh,151,4,201
1317153,1,West Indies,108,10,213
1317153,2,Bangladesh,112,1,133
1317154,1,West Indies,178,10,296
1317154,2,Bangladesh,179,6,296
1317476,1,Zimbabwe,200,10,290
1317476,2,Australia,201,5,210
1317477,1,Zimbabwe,96,10,173
1317477,2,Australia,100,2,95
1317478,1,Australia,141,10,188
1317478,2,Zimbabwe,142,7,237
1317479,1,New Zealand,232,9,305
1317479,2,Australia,233,8,276
1317480,1,Australia,195,9,302
1317480,2,New Zealand,82,10,200
1317481,1,Australia,267,5,308
1317481,2,New Zealand,242,10,303
1317489,1,England,287,9,311
1317489,2,Australia,291,4,287
1317490,1,Australia,280,8,302
1317490,2,England,208,10,238
1317491,1,Australia,355,5,298
1317491,2,England,142,10,197
1317900,1,India,308,7,307
1317900,2,West Indies,305,6,312
1317901,1,West Indies,311,6,307
1317901,2,India,312,8,304
1317902,1,India,225,3,226
1317902,2,West Indies,137,10,157
1317911,1,New Zealand,190,10,273
1317911,2,West Indies,193,5,244
1317912,1,New Zealand,212,10,292
1317912,2,West Indies,161,10,221
1317913,1,West Indies,301,8,309
1317913,2,New Zealand,307,5,289
1322031,1,Namibia,220,10,290
1322031,2,Nepal,180,10,289
1322032,1,Scotland,144,10,262
1322032,2,Nepal,146,5,157
1322033,1,Namibia,215,7,303
1322033,2,Scotland,219,7,296
1322034,1,Namibia,199,10,301
1322034,2,Nepal,136,10,232
1322035,1,Nepal,128,10,222
1322035,2,Scotland,130,2,117
1322036,1,Scotland,262,10,300
1322036,2,United Arab Emirates,198,10,258
1322037,1,United Arab Emirates,253,8,303
1322037,2,United States of America,256,9,304
1322038,1,United States of America,295,8,312
1322038,2,Scotland,301,5,292
1322039,1,Scotland,254,9,308
1322039,2,United Arab Emirates,168,10,252
1322041,1,Scotland,249,8,306
1322041,2,United States of America,250,8,305
1322278,1,India,306,7,308
1322278,2,New Zealand,309,3,293
1322279,1,India,89,1,78
1322280,1,India,219,10,294
1322280,2,New Zealand,104,1,111
1322359,1,New Zealand,274,10,311
1322359,2,Sri Lanka,76,10,122
1322361,1,Sri Lanka,157,10,257
1322361,2,New Zealand,159,4,203
1323292,1,Bangladesh,303,3,309
1323292,2,Zimbabwe,307,5,299
1323293,1,Bangladesh,290,9,307
1323293,2,Zimbabwe,291,5,292
1323294,1,Bangladesh,256,9,312
1323294,2,Zimbabwe,151,10,207
1325549,1,Zimbabwe,189,10,248
1325549,2,India,192,0,199
1325550,1,Zimbabwe,161,10,238
1325550,2,India,167,5,169
1325551,1,India,289,8,309
1325551,2,Zimbabwe,276,10,309
1327509,1,South Africa,249,4,252
1327509,2,India,240,8,254
1327510,1,South Africa,278,7,303
1327510,2,India,282,3,279
1327511,1,South Africa,99,10,167
1327511,2,India,105,3,117
1331365,1,United States of America,205,10,288
1331365,2,Papua New Guinea,205,10,305
1331366,1,Papua New Guinea,211,9,306
1331366,2,United States of America,185,10,286
1331367,1,Namibia,176,10,296
1331367,2,United States of America,97,10,192
1331368,1,Namibia,254,5,307
1331368,2,United States of America,186,7,301
1331369,1,Namibia,284,4,307
1331369,2,Papua New Guinea,117,10,258
1331370,1,Namibia,214,8,312
1331370,2,Papua New Guinea,153,10,267
1336052,1,England,291,6,305
1336052,2,New Zealand,297,2,284
1336053,1,England,226,7,211
1336053,2,New Zealand,147,10,165
1336054,1,England,368,10,301
1336054,2,New Zealand,187,10,241
1336055,1,England,311,9,307
1336055,2,New Zealand,211,9,239
1336129,1,England,334,8,310
1336129,2,Ireland,286,10,295
1336130,1,England,280,4,188
1339595,1,South Africa,298,7,308
1339595,2,England,271,10,273
1339596,1,England,342,7,312
1339596,2,South Africa,347,5,297
1339597,1,England,346,7,312
1339597,2,South Africa,287,10,265
1339602,1,West Indies,335,8,313
1339602,2,South Africa,287,10,256
1339603,1,West Indies,260,10,301
1339603,2,South Africa,264,6,188
1339607,1,Netherlands,189,10,283
1339607,2,South Africa,190,2,186
1339608,1,South Africa,370,8,312
1339608,2,Netherlands,224,10,245
1339611,1,New Zealand,255,9,302
1339611,2,Pakistan,258,4,290
1339612,1,New Zealand,261,10,309
1339612,2,Pakistan,182,10,263
1339613,1,Pakistan,280,9,302
1339613,2,New Zealand,281,8,297
1339619,1,New Zealand,288,7,302
1339619,2,Pakistan,291,5,295
1339620,1,New Zealand,336,5,306
1339620,2,Pakistan,337,3,295
1339621,1,Pakistan,287,6,308
1339621,2,New Zealand,261,10,299
1339622,1,Pakistan,334,6,306
1339622,2,New Zealand,232,10,268
1339623,1,New Zealand,299,10,298
1339623,2,Pakistan,252,10,280
1340845,1,India,186,10,253
1340845,2,Bangladesh,187,9,284
1340846,1,Bangladesh,271,7,309
1340846,2,India,266,9,311
1340847,1,India,409,8,304
1340847,2,Bangladesh,182,10,208
1341969,1,Papua New Guinea,107,10,236
1341969,2,Namibia,108,2,95
1341970,1,United States of America,244,8,307
1341970,2,Namibia,173,10,269
1341971,1,Papua New Guinea,149,10,292
1341971,2,United States of America,152,4,190
1341972,1,Papua New Guinea,236,10,300
1341972,2,Namibia,241,7,301
1341973,1,United States of America,266,7,309
1341973,2,Papua New Guinea,231,10,292
1341974,1,United States of America,211,7,305
1341974,2,Namibia,212,4,270
1341975,1,Namibia,211,9,307
1341975,2,Scotland,213,6,260
1341976,1,Nepal,197,10,306
1341976,2,Namibia,4,0,4
1341977,1,Nepal,137,10,243
1341977,2,Scotland,143,7,197
1341978,1,Scotland,208,10,305
1341978,2,Namibia,210,7,274
1341979,1,Namibia,275,7,302
1341979,2,Nepal,189,10,289
1341980,1,Nepal,119,10,217
1341980,2,Scotland,121,2,104
1343683,1,United Arab Emirates,263,7,310
1343683,2,Nepal,179,9,309
1343684,1,United Arab Emirates,191,10,265
1343684,2,Nepal,193,7,294
1343685,1,United Arab Emirates,176,9,312
1343685,2,Nepal,180,4,248
1348326,1,Ireland,288,5,308
1348326,2,Zimbabwe,214,7,231
1348327,1,Ireland,294,7,321
1348327,2,Zimbabwe,248,10,288
1348328,1,Zimbabwe,55,1,80
1348643,1,India,373,7,305
1348643,2,Sri Lanka,306,8,308
1348644,1,Sri Lanka,215,10,244
1348644,2,India,219,6,275
1348645,1,India,390,5,305
1348645,2,Sri Lanka,73,9,135
